time,car,coolant_temp,intake_air_temp,intake_air_flow_speed,battery_percentage,battery_voltage,current_draw,speed,engine_vibration_amplitude,throttle_pos,tire_pressure_1_1,tire_pressure_1_2,tire_pressure_2_1,tire_pressure_2_2,accelerometer_1_1_value,accelerometer_1_2_value,accelerometer_2_1_value,accelerometer_2_2_value,control_unit_firmware
1641802156,car1,34.80679,26.80679,98.237785,57.139378,4970.6855,80.0,12.248442,1837.2662,0.0,24,33,21,24,0.65119106,3.7675397,3.7518735,0.8439566,1000
1641802156,car2,635.71405,30.046524,127.3823,73.56948,6187.3315,1211.3351,16.195473,2429.3208,0.2042265,30,24,31,32,6.211798,2.8432953,6.510633,2.8721128,1000
1641802156,car3,462.10236,15.522568,126.07614,69.92543,5935.8486,4465.7983,28.569439,4285.416,0.78625304,33,23,22,32,3.4553692,3.644528,3.2109275,3.962417,1000
1641802156,car4,612.77563,18.306787,52.72076,72.56373,6200.6885,5944.6885,35.72086,3572.086,1.0,32,30,30,32,0.68313265,3.7542915,0.36037314,3.9085834,1000
1641802156,car5,190.03456,23.0429,132.64973,65.69839,5546.6357,1669.9166,25.981125,3897.1687,0.31563628,33,30,33,22,3.8207622,3.3572211,3.5969672,3.696255,1000
1641802156,car6,118.27311,36.002975,135.5103,53.560238,4619.316,822.70135,18.114023,2717.1035,0.18854958,32,21,30,31,3.4732075,0.27860278,3.3702555,3.6975942,1000
1641802156,car7,717.842,15.917689,34.421753,86.711494,7275.243,7019.243,27.62394,2762.394,1.0,34,30,31,21,3.1456304,3.195816,3.381676,3.0661852,1000
1641802156,car8,737.52966,34.20344,8.406949,87.20116,7289.2627,7033.2627,33.67627,3367.627,1.0,22,32,31,32,0.7324114,3.0782728,0.1664021,3.0565517,1000
1641802156,car9,188.29756,31.69471,70.56395,96.76366,8079.028,1566.0286,11.254018,1688.1027,0.2001819,21,32,32,20,3.9647505,0.9841811,3.290777,0.32063013,1000
1641802156,car10,619.9487,22.424482,23.56677,75.46203,6350.7495,5975.2427,29.510986,4426.648,0.98039186,34,23,22,32,3.4486492,0.3012327,3.8971434,3.0752947,1000
1641802166,car1,34.80679,26.80679,98.237785,57.12713,4970.6855,80.0,9.798754,1469.8131,0.0,24,32,23,20,0.6061381,3.579337,3.3113832,0.39404017,1000
1641802166,car2,1879.5061,30.046524,127.3823,73.55328,6187.3315,3698.9192,17.806799,2671.0198,0.6236237,32,22,32,33,3.0763757,0.44015837,3.9817576,0.19976306,1000
1641802166,car3,406.93823,15.522568,126.07614,69.89686,5935.8486,3914.1567,28.21547,4232.3203,0.6891305,33,23,21,32,3.8679276,3.0731132,3.521891,3.5028663,1000
1641802166,car4,612.77563,18.306787,52.72076,72.52801,6200.6885,5944.6885,36.35449,3635.4487,1.0,31,34,34,30,2.5753782,5.5292134,2.5849078,6.0188417,1000
1641802166,car5,31.0429,23.0429,132.64973,65.67241,5546.6357,80.0,20.7849,3117.735,0.0,33,30,34,23,3.4703546,3.227199,3.0018914,3.8422322,1000
1641802166,car6,44.002975,36.002975,135.5103,53.542126,4619.316,80.0,14.491219,2173.6829,0.0,33,22,30,33,3.9622056,0.476215,3.936448,3.8353176,1000
1641802166,car7,546.372,15.917689,34.421753,86.68387,7275.243,5304.5435,27.976948,2797.6948,0.7557145,30,32,30,21,3.2060082,3.6763155,3.5998013,3.197798,1000
1641802166,car8,737.52966,34.20344,8.406949,87.16748,7289.2627,7033.2627,34.718815,3471.8816,1.0,21,32,31,34,0.13959509,3.2071981,0.272393,3.2568762,1000
1641802166,car9,209.71579,31.69471,70.56395,96.7524,8079.028,1780.2109,10.773133,1615.97,0.22756034,23,30,33,22,3.9896305,0.17256701,3.0511298,0.68423223,1000
1641802166,car10,526.34485,22.424482,23.56677,75.43252,6350.7495,5039.2036,30.039557,4505.9336,0.82681066,32,21,21,33,3.5485682,0.7681125,3.44335,3.530738,1000
1641802176,car1,34.80679,26.80679,98.237785,57.11733,4970.6855,80.0,7.839003,1175.8505,0.0,22,33,21,23,2.8562129,5.9397984,5.108834,2.4449422,1000
1641802176,car2,1025.6185,30.046524,127.3823,73.53548,6187.3315,1991.1443,16.856441,2528.4663,0.33569938,30,24,32,31,3.468711,0.83281225,3.972962,0.6823855,1000
1641802176,car3,583.5073,15.522568,126.07614,69.868645,5935.8486,5679.8486,30.350176,4552.5264,1.0,33,23,24,34,3.7248344,3.3177695,3.9318523,3.4277122,1000
1641802176,car4,612.77563,18.306787,52.72076,72.49165,6200.6885,5944.6885,36.86139,3686.139,1.0,30,33,32,30,0.68798643,3.9750757,0.56884587,3.2637246,1000
1641802176,car5,31.0429,23.0429,132.64973,65.65163,5546.6357,80.0,16.62792,2494.188,0.0,30,34,33,21,3.4592726,3.5743039,3.7818475,3.4497097,1000
1641802176,car6,162.7013,36.002975,135.5103,53.527634,4619.316,1266.9833,13.851427,2077.714,0.29037166,33,21,30,34,3.0883803,0.9310321,3.8945675,3.123276,1000
1641802176,car7,586.44965,15.917689,34.421753,86.65589,7275.243,5705.32,28.703442,2870.3442,0.81281126,32,32,31,24,3.0775747,3.27593,3.0097957,3.143929,1000
1641802176,car8,737.52966,34.20344,8.406949,87.13276,7289.2627,7033.2627,35.552853,3555.2852,1.0,23,30,32,31,0.2592991,3.8324609,0.73143494,3.712987,1000
1641802176,car9,573.84686,31.69471,70.56395,96.74163,8079.028,5421.5215,14.008684,2101.3027,0.6930209,21,32,31,20,3.731765,0.7061706,3.1624825,0.1804055,1000
1641802176,car10,631.8994,22.424482,23.56677,75.40248,6350.7495,6094.7495,31.809444,4771.4165,1.0,30,24,20,33,3.392895,0.5669368,3.297011,3.9253988,1000
1641802186,car1,34.80679,26.80679,98.237785,57.10949,4970.6855,80.0,6.2712026,940.68036,0.0,22,31,20,21,0.11246753,3.5599635,3.824696,0.7170451,1000
1641802186,car2,756.95,30.046524,127.3823,73.51862,6187.3315,1453.807,15.3915415,2308.7312,0.24510634,34,20,30,32,3.7522151,0.46990693,3.3419046,0.8202267,1000
1641802186,car3,583.5073,15.522568,126.07614,69.838295,5935.8486,5679.8486,32.05794,4808.6914,1.0,34,21,21,30,3.468367,3.566137,3.4682956,3.5452464,1000
1641802186,car4,612.77563,18.306787,52.72076,72.454796,6200.6885,5944.6885,37.26691,3726.6912,1.0,32,30,34,33,0.11605215,3.1520743,0.87896544,3.2110908,1000
1641802186,car5,31.0429,23.0429,132.64973,65.635,5546.6357,80.0,13.302337,1995.3505,0.0,31,34,33,20,6.0801144,5.1557827,6.51479,5.727957,1000
1641802186,car6,44.002975,36.002975,135.5103,53.513783,4619.316,80.0,11.081141,1662.1713,0.0,30,24,33,31,3.718434,0.73986644,3.2244818,3.101064,1000
1641802186,car7,588.8824,15.917689,34.421753,86.62719,7275.243,5729.6475,29.311592,2931.1592,0.8162771,31,32,33,23,3.5957704,3.6861668,3.519767,3.9288304,1000
1641802186,car8,708.68134,34.20344,8.406949,87.097206,7289.2627,6744.78,35.90106,3590.1057,0.95898306,21,31,32,32,0.13460636,3.0307608,0.4622934,3.6115243,1000
1641802186,car9,309.92413,31.69471,70.56395,96.72762,8079.028,2782.2944,13.973156,2095.9734,0.35565442,23,31,33,20,3.2826436,0.0826062,3.2575772,0.2520566,1000
1641802186,car10,432.84393,22.424482,23.56677,75.370674,6350.7495,4104.195,30.685114,4602.767,0.67339844,30,21,23,31,3.8012109,0.4161818,3.0088246,3.491109,1000
1641802196,car1,34.80679,26.80679,98.237785,57.103218,4970.6855,80.0,5.016962,752.5443,0.0,22,34,24,24,0.78651536,3.3557048,3.5786748,0.8423974,1000
1641802196,car2,741.8894,30.046524,127.3823,73.503235,6187.3315,1423.6858,14.180123,2127.0186,0.24002802,30,22,30,22,3.0318375,0.7466679,3.899976,0.05119407,1000
1641802196,car3,308.0703,15.522568,126.07614,69.80624,5935.8486,2925.4775,29.652407,4447.861,0.5150626,31,22,22,34,3.4364936,3.2286484,3.5021667,3.5134277,1000
1641802196,car4,612.77563,18.306787,52.72076,72.41753,6200.6885,5944.6885,37.591328,3759.1328,1.0,30,34,32,31,0.39370668,3.8285375,0.95135033,3.1466923,1000
1641802196,car5,103.26489,23.0429,132.64973,65.6217,5546.6357,802.22,11.8212185,1773.1827,0.15163016,30,31,32,21,3.5944815,3.6339312,3.2979198,3.199884,1000
1641802196,car6,44.002975,36.002975,135.5103,53.5027,4619.316,80.0,8.864913,1329.7369,0.0,32,22,32,31,3.7367077,0.19365609,3.3597567,3.9698706,1000
1641802196,car7,303.9701,15.917689,34.421753,86.59788,7275.243,2880.524,26.64109,2664.1091,0.4103753,33,31,30,23,3.2814038,3.5881112,3.868297,3.102512,1000
1641802196,car8,659.88635,34.20344,8.406949,87.0613,7289.2627,6256.8296,35.64002,3564.002,0.8896056,20,31,30,34,0.95058423,3.3442116,0.14190328,3.6624246,1000
1641802196,car9,322.73743,31.69471,70.56395,96.71365,8079.028,2910.4272,14.072126,2110.8188,0.37203336,24,34,30,22,3.5018735,0.69535416,3.7780232,3.4847221,1000
1641802196,car10,563.2033,22.424482,23.56677,75.33999,6350.7495,5407.7886,31.449226,4717.384,0.8872864,33,23,20,31,3.875177,0.44490474,3.368174,3.8837042,1000
1641802206,car1,34.80679,26.80679,98.237785,57.0982,4970.6855,80.0,4.01357,602.03546,0.0,22,30,23,20,0.8551632,3.9133763,3.534168,0.89864314,1000
1641802206,car2,916.2452,30.046524,127.3823,73.48905,6187.3315,1772.3975,13.668257,2050.2385,0.29881948,31,21,32,20,3.7999284,0.56602955,3.913992,0.91262823,1000
1641802206,car3,498.95718,15.522568,126.07614,69.77658,5935.8486,4834.3467,30.341923,4551.2886,0.85114,31,22,20,32,3.8439572,3.0596652,3.0523345,3.4566226,1000
1641802206,car4,612.77563,18.306787,52.72076,72.37994,6200.6885,5944.6885,37.85086,3785.086,1.0,24,33,33,33,0.89007574,3.5599835,0.17561829,3.296941,1000
1641802206,car5,31.0429,23.0429,132.64973,65.60988,5546.6357,80.0,9.456975,1418.5463,0.0,34,30,33,22,3.8625565,3.8319275,3.9364676,3.4144278,1000
1641802206,car6,44.002975,36.002975,135.5103,53.493835,4619.316,80.0,7.0919304,1063.7896,0.0,31,22,34,33,3.9964652,0.40601796,3.496251,3.5312545,1000
1641802206,car7,629.36664,15.917689,34.421753,86.571236,7275.243,6134.4897,28.110304,2811.0303,0.87395316,32,30,33,24,3.4640398,3.0306165,3.2661343,3.2192347,1000
1641802206,car8,735.39124,34.20344,8.406949,87.025665,7289.2627,7011.879,36.266167,3626.6167,0.9969596,20,31,30,32,2.4945576,6.317753,2.5251322,6.046225,1000
1641802206,car9,315.8454,31.69471,70.56395,96.699585,8079.028,2841.507,14.08278,2112.417,0.36322343,22,31,32,24,3.1641548,0.57512367,3.5540066,3.3121135,1000
1641802206,car10,631.8994,22.424482,23.56677,75.30854,6350.7495,6094.7495,32.93718,4940.577,1.0,32,24,20,33,3.7207203,0.30280077,3.4413495,3.101068,1000
1641802216,car1,34.80679,26.80679,98.237785,57.09419,4970.6855,80.0,3.210856,481.6284,0.0,23,33,22,22,0.40289217,3.6804132,3.3438835,0.30449462,1000
1641802216,car2,70.046524,30.046524,127.3823,73.47538,6187.3315,80.0,10.934606,1640.1908,0.0,30,22,30,22,3.9832458,0.70986575,3.3707457,0.7868831,1000
1641802216,car3,284.29987,15.522568,126.07614,69.74624,5935.8486,2687.7732,27.954088,4193.1133,0.47321212,33,22,22,32,3.3342538,3.9415746,3.1686575,3.5702007,1000
1641802216,car4,506.45697,18.306787,52.72076,72.34209,6200.6885,4881.502,36.667458,3666.7458,0.8211535,20,30,30,32,0.4943878,3.2117033,0.68928564,3.695127,1000
1641802216,car5,179.31747,23.0429,132.64973,65.60042,5546.6357,1562.7457,9.862983,1479.4474,0.29537958,34,33,33,23,3.9889705,3.546449,3.9115047,3.379046,1000
1641802216,car6,44.002975,36.002975,135.5103,53.486744,4619.316,80.0,5.6735444,851.0317,0.0,32,21,33,31,3.974979,0.12676811,3.9401798,3.0171528,1000
1641802216,car7,383.43207,15.917689,34.421753,86.54313,7275.243,3675.1438,26.560553,2656.0552,0.5235812,30,30,33,22,3.555923,3.0154512,3.704431,3.9683032,1000
1641802216,car8,737.52966,34.20344,8.406949,86.9894,7289.2627,7033.2627,36.790733,3679.0732,1.0,21,32,32,34,0.15624684,3.6887186,0.46082294,3.2520206,1000
1641802216,car9,533.61456,31.69471,70.56395,96.6855,8079.028,5019.1987,16.256405,2438.4607,0.64159286,21,30,32,22,3.3862777,0.34089655,3.6381927,3.2522268,1000
1641802216,car10,631.8994,22.424482,23.56677,75.275604,6350.7495,6094.7495,34.127544,5119.132,1.0,33,21,20,33,5.680833,2.3184283,5.5168037,5.979283,1000
1641802226,car1,34.80679,26.80679,98.237785,57.090977,4970.6855,80.0,2.5686848,385.30273,0.0,23,31,22,21,0.9551764,3.235968,3.41193,0.97245455,1000
1641802226,car2,1152.4265,30.046524,127.3823,73.46445,6187.3315,2244.7603,11.691256,1753.6884,0.37845808,33,24,31,22,3.225433,0.9995957,3.3808274,0.2294566,1000
1641802226,car3,24.951801,15.522568,126.07614,69.718285,5935.8486,94.29233,22.492393,3373.8591,0.016601205,31,24,24,31,3.9533443,3.4409542,3.7974777,3.1409593,1000
1641802226,car4,553.8361,18.306787,52.72076,72.30542,6200.6885,5355.2935,36.340626,3634.0625,0.9008535,24,30,34,32,0.25844115,3.0619822,0.32072586,3.5264735,1000
1641802226,car5,31.0429,23.0429,132.64973,65.59055,5546.6357,80.0,7.890386,1183.5579,0.0,31,33,31,21,3.257201,3.163251,3.438067,3.4574814,1000
1641802226,car6,44.002975,36.002975,135.5103,53.48107,4619.316,80.0,4.5388355,680.8253,0.0,33,24,32,31,3.4414046,0.4994778,3.9168854,3.1467338,1000
1641802226,car7,497.32135,15.917689,34.421753,86.51657,7275.243,4814.0366,26.582722,2658.2722,0.68583417,31,30,30,22,3.2246115,3.9077935,3.939338,3.0504317,1000
1641802226,car8,737.52966,34.20344,8.406949,86.952614,7289.2627,7033.2627,37.21039,3721.0388,1.0,23,34,33,33,0.39022553,3.7950797,0.3574491,3.8628948,1000
1641802226,car9,279.21146,31.69471,70.56395,96.66924,8079.028,2475.1677,15.4659815,2319.8972,0.3163951,22,32,33,24,3.346147,0.67009944,3.9659681,3.6176276,1000
1641802226,car10,631.8994,22.424482,23.56677,75.24148,6350.7495,6094.7495,35.079834,5261.975,1.0,31,21,21,32,3.8219311,0.37871563,3.047933,3.9185667,1000
1641802236,car1,83.34337,26.80679,98.237785,57.08841,4970.6855,565.3658,2.9876297,448.14444,0.1199159,20,34,23,22,0.36561215,3.33498,3.3594704,0.93045795,1000
1641802236,car2,120.23009,30.046524,127.3823,73.45276,6187.3315,180.36714,9.589521,1438.4282,0.030409217,34,22,31,20,3.3686419,0.3206699,3.2140746,0.7667382,1000
1641802236,car3,134.82202,15.522568,126.07614,69.69579,5935.8486,1192.9946,19.627563,2944.1345,0.21003985,31,24,21,33,3.523987,3.2406518,3.6428766,3.7739086,1000
1641802236,car4,612.77563,18.306787,52.72076,72.26908,6200.6885,5944.6885,36.8503,3685.03,1.0,21,34,33,34,0.12585777,3.208484,0.7606673,3.1442685,1000
1641802236,car5,197.67105,23.0429,132.64973,65.582664,5546.6357,1746.2815,8.879529,1331.9293,0.33007026,33,32,34,24,3.96036,3.340762,3.2718098,3.6448517,1000
1641802236,car6,190.99838,36.002975,135.5103,53.476532,4619.316,1549.9541,6.3939285,959.0893,0.3552239,31,20,30,34,3.195959,0.6854737,3.0625257,3.2449222,1000
1641802236,car7,688.4939,15.917689,34.421753,86.48999,7275.243,6725.7627,28.71878,2871.878,0.9581892,33,33,30,23,3.4998431,3.657445,3.407162,3.6139069,1000
1641802236,car8,737.52966,34.20344,8.406949,86.915405,7289.2627,7033.2627,37.546112,3754.6113,1.0,23,34,34,33,0.5724342,3.2498085,0.07810533,3.2171712,1000
1641802236,car9,283.6895,31.69471,70.56395,96.65378,8079.028,2519.9482,14.878165,2231.7249,0.3221193,21,33,34,23,3.73416,0.4317093,3.9943361,3.30524,1000
1641802236,car10,576.60034,22.424482,23.56677,75.2064,6350.7495,5541.759,35.13597,5270.3955,0.90926766,34,22,24,30,3.8661036,0.85106945,3.359119,3.8092737,1000
1641802246,car1,232.72923,26.80679,98.237785,57.085423,4970.6855,2059.2246,5.787199,868.07983,0.43676817,22,31,22,21,0.533645,3.1988063,3.4413366,0.972385,1000
1641802246,car2,1272.4106,30.046524,127.3823,73.44317,6187.3315,2484.7283,10.929859,1639.4789,0.41891575,31,20,30,22,3.1246583,0.9458198,3.5485299,0.22708106,1000
1641802246,car3,23.522568,15.522568,126.07614,69.67616,5935.8486,80.0,15.702051,2355.3076,0.0,32,21,24,31,3.740938,3.1548371,3.4390252,3.2533956,1000
1641802246,car4,502.43753,18.306787,52.72076,72.23223,6200.6885,4841.3076,35.81442,3581.442,0.81439215,20,34,34,34,0.6194415,3.8579116,0.47481298,3.1015158,1000
1641802246,car5,87.791595,23.0429,132.64973,65.573784,5546.6357,647.487,8.055498,1208.3247,0.122383595,33,34,34,24,3.7593925,3.5602612,3.5425897,3.7417352,1000
1641802246,car6,398.79144,36.002975,135.5103,53.47014,4619.316,3627.8853,11.582005,1737.3007,0.8314514,32,22,31,30,6.6636357,2.184019,6.484775,5.8881884,1000
1641802246,car7,717.842,15.917689,34.421753,86.46127,7275.243,7019.243,30.752825,3075.2825,1.0,31,31,32,21,3.217455,3.9492197,3.5748434,3.5044339,1000
1641802246,car8,737.52966,34.20344,8.406949,86.87786,7289.2627,7033.2627,37.81469,3781.469,1.0,22,32,34,32,0.03967893,3.9217834,0.5222344,3.1692464,1000
1641802246,car9,413.83002,31.69471,70.56395,96.6389,8079.028,3821.3533,15.701793,2355.2688,0.48847497,20,33,31,24,3.3480678,0.7530227,3.2204316,3.5777252,1000
1641802246,car10,468.67352,22.424482,23.56677,75.171265,6350.7495,4462.4907,33.803574,5070.536,0.7321861,31,22,22,32,3.7903004,0.5412126,3.8541927,3.1277077,1000
1641802256,car1,63.815765,26.80679,98.237785,57.079636,4970.6855,370.08975,5.240295,786.04425,0.07849723,24,30,24,22,0.82632655,3.5273986,3.1962447,0.91687644,1000
1641802256,car2,1512.473,30.046524,127.3823,73.432236,6187.3315,2964.8533,12.631722,1894.7584,0.49986303,34,22,33,21,3.5373054,0.033900976,3.7136135,0.50064415,1000
1641802256,car3,272.67087,15.522568,126.07614,69.66046,5935.8486,2571.4832,16.082947,2412.442,0.452738,32,24,24,32,3.2512555,3.06034,3.4004006,3.6607661,1000
1641802256,car4,523.5982,18.306787,52.72076,72.19642,6200.6885,5052.914,35.262573,3526.2573,0.84998804,23,30,33,34,0.89171857,3.9063876,0.060542583,3.7956753,1000
1641802256,car5,240.9151,23.0429,132.64973,65.56573,5546.6357,2178.7222,9.647352,1447.1028,0.41180724,31,31,33,22,3.2803864,3.6571193,3.198639,3.7788517,1000
1641802256,car6,454.0397,36.002975,135.5103,53.458557,4619.316,4180.3677,16.71729,2507.5938,0.9580713,32,20,31,31,3.4631348,0.35503852,3.4178195,3.7908978,1000
1641802256,car7,496.4581,15.917689,34.421753,86.43052,7275.243,4805.4043,29.926975,2992.6975,0.68460435,33,32,31,21,3.0789397,3.1042728,3.6523345,3.8188066,1000
1641802256,car8,737.52966,34.20344,8.406949,86.84005,7289.2627,7033.2627,38.029552,3802.9553,1.0,22,30,33,31,0.6925897,3.7675793,0.7221512,3.1852238,1000
1641802256,car9,522.7045,31.69471,70.56395,96.6232,8079.028,4910.098,17.443146,2616.472,0.62764674,23,34,32,23,3.3049502,0.47189605,3.9718456,3.410284,1000
1641802256,car10,416.75406,22.424482,23.56677,75.13746,6350.7495,3943.2961,32.07509,4811.263,0.6469989,31,23,20,30,3.690728,0.9195561,3.1626565,3.1716824,1000
1641802266,car1,34.80679,26.80679,98.237785,57.074394,4970.6855,80.0,4.192236,628.8354,0.0,22,31,24,22,0.89554685,3.9284604,3.4641013,0.99527854,1000
1641802266,car2,2376.9084,30.046524,127.3823,73.4196,6187.3315,4693.724,16.260294,2439.0442,0.7913441,33,22,34,22,3.9060771,0.18721986,3.4916239,0.07894349,1000
1641802266,car3,368.8061,15.522568,126.07614,69.64438,5935.8486,3532.8352,17.704107,2655.6162,0.6219946,31,20,22,32,3.0061893,3.3983164,3.0843291,3.48532,1000
1641802266,car4,612.77563,18.306787,52.72076,72.161156,6200.6885,5944.6885,35.987858,3598.786,1.0,21,30,34,33,0.1531952,3.5938585,0.26064396,3.4094667,1000
1641802266,car5,422.62357,23.0429,132.64973,65.55608,5546.6357,3995.807,13.592144,2038.8217,0.7552602,31,31,31,24,3.2063744,3.5763988,3.0443878,3.8560333,1000
1641802266,car6,278.91946,36.002975,135.5103,53.44184,4619.316,2429.1653,17.703926,2655.5889,0.5567246,30,22,31,33,3.8236814,0.73222864,3.1273427,3.8529952,1000
1641802266,car7,717.842,15.917689,34.421753,86.40059,7275.243,7019.243,31.71938,3171.938,1.0,31,30,31,24,3.2329547,3.9989862,3.6712046,3.563031,1000
1641802266,car8,511.28894,34.20344,8.406949,86.80202,7289.2627,4770.8555,35.69954,3569.9539,0.6783275,23,33,33,30,0.9746044,3.827542,0.836399,3.826487,1000
1641802266,car9,813.9975,31.69471,70.56395,96.60576,8079.028,7823.028,21.732315,3259.8472,1.0,22,30,30,24,3.910927,0.70157444,3.2808957,3.811982,1000
1641802266,car10,162.75693,22.424482,23.56677,75.105385,6350.7495,1403.3245,27.45092,4117.638,0.23025137,31,24,20,34,3.8726768,0.22373706,3.4124596,3.9179657,1000
1641802276,car1,34.80679,26.80679,98.237785,57.0702,4970.6855,80.0,3.3537889,503.06833,0.0,24,33,24,23,0.41903222,3.297832,3.8868122,0.9243887,1000
1641802276,car2,2995.7122,30.046524,127.3823,73.40334,6187.3315,5931.3315,20.786034,3117.905,1.0,32,22,33,23,3.5166655,0.27215195,3.6866603,0.87244624,1000
1641802276,car3,565.68726,15.522568,126.07614,69.62667,5935.8486,5501.6475,21.697063,3254.5596,0.9686257,32,24,24,30,3.7025456,3.7664256,3.305201,3.8386874,1000
1641802276,car4,612.77563,18.306787,52.72076,72.12517,6200.6885,5944.6885,36.568085,3656.8086,1.0,23,31,34,30,0.8077087,3.6958895,0.1235373,3.2523603,1000
1641802276,car5,227.1797,23.0429,132.64973,65.54249,5546.6357,2041.3682,13.874744,2081.2117,0.38584554,32,31,33,20,3.0905576,3.3927164,3.9888625,3.0243483,1000
1641802276,car6,382.28754,36.002975,135.5103,53.424137,4619.316,3462.846,20.335814,3050.372,0.79362714,30,20,30,32,3.7008986,0.18992454,3.230004,3.675468,1000
1641802276,car7,606.9355,15.917689,34.421753,86.368866,7275.243,5910.1787,31.924385,3192.4385,0.84199655,34,32,34,20,3.536592,3.1611328,3.8344357,3.6211984,1000
1641802276,car8,244.15598,34.20344,8.406949,86.76632,7289.2627,2099.5254,30.88141,3088.141,0.2985137,23,33,30,32,0.7044381,3.027013,0.49655807,3.2840447,1000
1641802276,car9,813.9975,31.69471,70.56395,96.58403,8079.028,7823.028,25.163652,3774.5479,1.0,21,33,33,20,3.5807114,0.32328278,3.8962011,3.587532,1000
1641802276,car10,40.73309,22.424482,23.56677,75.077934,6350.7495,183.08607,22.194382,3329.1572,0.030039966,34,22,23,30,6.1765723,2.7707238,5.405261,5.285884,1000
1641802286,car1,34.80679,26.80679,98.237785,57.06685,4970.6855,80.0,2.683031,402.45465,0.0,21,31,24,22,0.73101425,3.6035645,3.7531323,0.9750006,1000
1641802286,car2,2995.7122,30.046524,127.3823,73.38256,6187.3315,5931.3315,24.406628,3660.9941,1.0,31,24,31,23,3.6555085,0.18252057,3.5642407,0.10735184,1000
1641802286,car3,516.4649,15.522568,126.07614,69.60497,5935.8486,5009.424,24.217392,3632.609,0.8819643,33,22,20,34,3.0003989,3.6692464,3.179838,3.984448,1000
1641802286,car4,612.77563,18.306787,52.72076,72.0886,6200.6885,5944.6885,37.03227,3703.2268,1.0,20,31,30,30,0.6718654,3.2869139,0.81089306,3.0415046,1000
1641802286,car5,31.0429,23.0429,132.64973,65.52861,5546.6357,80.0,11.099795,1664.9694,0.0,31,30,31,20,3.3244562,3.07272,3.483936,3.6858976,1000
1641802286,car6,455.22885,36.002975,135.5103,53.4038,4619.316,4192.2593,23.741535,3561.2302,0.96079665,32,21,30,34,3.4255736,0.8907999,3.1166022,3.0058262,1000
1641802286,car7,717.842,15.917689,34.421753,86.336945,7275.243,7019.243,33.317307,3331.7307,1.0,33,33,31,21,3.3830307,3.2944818,3.3344402,3.2159438,1000
1641802286,car8,42.20344,34.20344,8.406949,86.735435,7289.2627,80.0,24.70513,2470.513,0.0,20,30,34,31,0.4201452,3.8628926,0.059455335,3.664614,1000
1641802286,car9,813.9975,31.69471,70.56395,96.55887,8079.028,7823.028,27.908722,4186.308,1.0,24,34,31,23,3.3268723,0.61912376,3.6476023,3.9560492,1000
1641802286,car10,30.424482,22.424482,23.56677,75.05574,6350.7495,80.0,17.755507,2663.326,0.0,33,23,20,31,3.403085,0.2703758,3.0270386,3.6081238,1000
1641802296,car1,87.84925,26.80679,98.237785,57.064167,4970.6855,610.4246,3.1534402,473.01602,0.12947303,22,33,20,20,0.092576146,3.4165134,3.6484842,0.9194344,1000
1641802296,car2,2438.4077,30.046524,127.3823,73.358154,6187.3315,4816.7227,25.841507,3876.226,0.81208116,33,20,34,23,3.6940956,0.043993592,3.572651,0.3912803,1000
1641802296,car3,468.5111,15.522568,126.07614,69.58076,5935.8486,4529.8857,25.576992,3836.5488,0.7975364,30,21,24,34,3.2975802,3.2232823,3.0986543,3.019065,1000
1641802296,car4,600.7473,18.306787,52.72076,72.05157,6200.6885,5824.4053,37.24624,3724.6238,0.9797663,24,30,34,33,0.6049368,3.8165758,0.22116947,3.9640734,1000
1641802296,car5,31.0429,23.0429,132.64973,65.51751,5546.6357,80.0,8.879836,1331.9755,0.0,31,33,30,22,3.2273276,3.606371,3.9347591,3.4396021,1000
1641802296,car6,472.33453,36.002975,135.5103,53.38006,4619.316,4363.316,26.771029,4015.6543,1.0,31,23,34,30,3.410652,0.29442424,3.3408902,3.3681583,1000
1641802296,car7,465.20215,15.917689,34.421753,86.30363,7275.243,4492.8447,31.632223,3163.2224,0.6400754,34,32,31,20,3.2546935,3.2159796,3.0443382,3.9311714,1000
1641802296,car8,42.20344,34.20344,8.406949,86.71073,7289.2627,80.0,19.764105,1976.4105,0.0,23,33,32,30,0.15451336,3.594415,0.70318544,3.4280186,1000
1641802296,car9,783.83344,31.69471,70.56395,96.53096,8079.028,7521.387,29.804882,4470.7324,0.96144193,20,33,32,22,3.6207254,0.96943,3.5393856,3.0659032,1000
1641802296,car10,42.321728,22.424482,23.56677,75.03799,6350.7495,198.97246,14.458324,2168.7488,0.032646537,30,20,23,34,3.7241132,0.28156954,3.8261175,3.3384147,1000
1641802306,car1,254.82913,26.80679,98.237785,57.061012,4970.6855,2280.2236,6.2844286,942.6643,0.48364276,20,33,22,20,0.56424767,3.450913,3.1158018,0.43766624,1000
1641802306,car2,2063.0527,30.046524,127.3823,73.33231,6187.3315,4066.0127,26.005,3900.7498,0.68551433,30,20,33,22,3.8707676,0.27594244,3.5520313,0.8773901,1000
1641802306,car3,485.91565,15.522568,126.07614,69.55518,5935.8486,4703.931,26.903004,4035.4504,0.82817894,30,20,22,30,3.835947,3.4961376,3.8543515,3.888478,1000
1641802306,car4,323.7699,18.306787,52.72076,72.01432,6200.6885,3054.6313,33.793552,3379.3552,0.5138421,24,31,32,33,0.5668275,3.9590924,0.46102047,3.633766,1000
